id,src,dst
9785,1227,630
9786,1227,62
9787,1227,347
9986,1227,344
9987,1227,312
10059,1230,1423
10068,1231,147
10144,1234,1393
9588,1235,51
9634,1249,91
9894,1255,644
9895,1255,237
9896,1255,1341
9897,1255,350
9898,1255,579
9395,1261,332
10071,1261,1033
9396,1262,24
9397,1263,15
9398,1264,113
9399,1265,102
9400,1266,29
9764,1266,440
9963,1266,465
9964,1266,1249
9401,1267,655
9619,1267,73
9402,1268,371
10223,1268,489
9403,1269,16
10212,1269,528
9404,1270,37
9405,1271,34
9406,1272,34
9407,1273,40
9408,1274,340
9409,1275,10
9410,1276,115
9411,1277,50
10164,1277,294
9412,1278,12
9413,1279,10
9414,1280,577
9415,1281,11
9590,1281,72
9416,1282,41
10041,1282,516
10042,1282,956
10043,1282,332
9417,1283,16
9418,1284,24
9419,1285,1225
9595,1285,56
9420,1286,30
9421,1287,28
10040,1287,1282
9422,1288,43
9746,1288,21
9423,1289,31
9424,1290,24
9425,1291,586
9426,1292,465
10048,1292,11
9427,1293,159
9428,1294,74
9429,1295,1409
9762,1295,67
9430,1296,13
9431,1297,213
9432,1298,1343
10065,1298,684
9433,1299,54
9434,1300,84
9435,1301,201
9436,1302,40
9437,1303,27
9438,1304,115
9439,1305,316
9440,1306,549
9441,1307,386
9442,1308,86
9443,1309,15
9756,1309,1389
9444,1310,83
9445,1311,187
9446,1312,43
9447,1313,32
10087,1313,1130
9448,1314,125
9974,1314,183
9975,1314,936
9976,1314,151
9977,1314,459
10186,1314,1099
9449,1315,31
9450,1316,32
9594,1316,72
9451,1317,459
9951,1317,643
9952,1317,590
9953,1317,136
9452,1318,342
9965,1318,1314
9966,1318,1445
9967,1318,772
9453,1319,24
9454,1320,1237
9455,1321,22
9456,1322,35
9457,1323,25
9458,1324,28
9459,1325,29
9460,1326,29
9461,1327,33
9462,1328,19
9463,1329,109
9464,1330,317
9465,1331,236
9466,1332,33
9467,1333,11
9468,1334,200
9469,1335,34
9470,1336,19
9603,1336,87
9471,1337,42
9472,1338,18
10240,1338,1258
10241,1338,1187
10242,1338,503
9473,1339,29
9474,1340,310
9722,1340,611
9475,1341,1322
9628,1341,76
9476,1342,1372
9477,1343,160
9478,1344,215
9479,1345,130
9480,1346,39
9481,1347,193
9482,1348,27
9483,1349,11
9484,1350,6
9485,1351,109
10052,1351,1090
9486,1352,104
9926,1352,279
9927,1352,77
9928,1352,687
9487,1353,13
9488,1354,93
9489,1355,245
9490,1356,56
9491,1357,1169
9492,1358,34
9493,1359,135
9494,1360,149
9495,1361,11
9496,1362,55
9497,1363,703
9498,1364,28
9499,1365,61
10265,1365,1059
9500,1366,17
9501,1367,435
9502,1368,50
9503,1369,27
10110,1369,940
9504,1370,2
9505,1371,714
9506,1372,114
9507,1373,641
9508,1374,659
9509,1375,87
9510,1376,24
9511,1377,165
9512,1378,23
9580,1378,97
9513,1379,20
9514,1380,27
9515,1381,41
9931,1381,361
9932,1381,1414
9516,1382,41
9517,1383,84
9518,1384,42
9519,1385,25
9520,1386,13
9521,1387,103
9522,1388,54
9523,1389,759
9757,1389,306
9524,1390,17
9525,1391,366
9630,1391,76
10070,1391,1261
9526,1392,33
9527,1393,20
9528,1394,444
9529,1395,982
9530,1396,119
9531,1397,59
9532,1398,8
9533,1399,51
10036,1399,291
10037,1399,1207
10038,1399,1089
10039,1399,454
9534,1400,36
9589,1400,51
9535,1401,378
9536,1402,609
9537,1403,11
9538,1404,41
9539,1405,13
9540,1406,58
10172,1406,215
9541,1407,40
9542,1408,57
9543,1409,82
9544,1410,11
9545,1411,28
9546,1412,106
9547,1413,47
9548,1414,751
9936,1414,1184
9937,1414,576
9938,1414,891
9549,1415,63
9550,1416,105
9551,1417,20
9552,1418,94
9553,1419,33
9554,1420,53
9968,1420,1314
9969,1420,1445
9970,1420,772
10081,1420,1127
9555,1421,30
9556,1422,120
9557,1423,233
10060,1423,189
9558,1424,29
9737,1424,76
10243,1424,709
9559,1425,35
9560,1426,71
9744,1426,666
9914,1426,1216
9915,1426,1166
9916,1426,1192
9561,1427,74
9562,1428,57
9563,1429,126
9564,1430,86
9565,1431,25
9566,1432,21
9567,1433,167
9568,1434,31
9569,1435,71
9570,1436,64
9571,1437,43
9621,1437,73
9572,1438,17
9573,1439,88
9574,1440,28
9575,1441,14
9576,1442,22
9577,1443,403
9578,1444,31
9579,1445,137
9978,1445,183
9979,1445,936
9980,1445,151
9981,1445,459
